# energy [kcal/mol] of lif vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 0.0000 -8.30247e+01  5.962e-13 -8.302e+01 -8.302e+01  0.000e+00  0.000e+00 -8.778e-03 -8.302e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.000 -229.624
 0.0050 -8.30246e+01  6.456e-01 -8.367e+01 -8.367e+01  0.000e+00  0.000e+00 -9.162e-03 -8.366e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  108.288 -226.471
 0.0100 -8.30242e+01  2.225e+00 -8.525e+01 -8.525e+01  0.000e+00  0.000e+00 -1.015e-02 -8.524e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  373.142 -215.584
 0.0150 -8.30235e+01  4.904e+00 -8.793e+01 -8.793e+01  0.000e+00  0.000e+00 -1.200e-02 -8.792e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  822.549 -196.008
 0.0200 -8.30222e+01  8.967e+00 -9.199e+01 -9.199e+01  0.000e+00  0.000e+00 -1.519e-02 -9.197e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1504.046 -165.748
 0.0250 -8.30198e+01  1.492e+01 -9.794e+01 -9.794e+01  0.000e+00  0.000e+00 -2.060e-02 -9.792e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2503.134 -121.197
 0.0300 -8.30150e+01  2.372e+01 -1.067e+02 -1.067e+02  0.000e+00  0.000e+00 -2.902e-02 -1.067e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3978.550  -55.704
 0.0350 -8.30040e+01  3.727e+01 -1.203e+02 -1.203e+02  0.000e+00  0.000e+00 -3.030e-02 -1.202e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6251.101   44.273
 0.0400 -8.29795e+01  5.990e+01 -1.429e+02 -1.429e+02  0.000e+00  0.000e+00  2.114e-01 -1.431e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10047.418  215.838
 0.0450 -8.36685e+01  9.368e+01 -1.773e+02 -1.773e+02  0.000e+00  0.000e+00  1.155e+01 -1.889e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15713.735  861.632
 0.0500 -8.67495e+01  6.443e+01 -1.512e+02 -1.512e+02  0.000e+00  0.000e+00  6.616e+01 -2.173e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10806.955 1788.710
 0.0550 -8.30316e+01  7.238e+01 -1.554e+02 -1.554e+02  0.000e+00  0.000e+00  9.055e-01 -1.563e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 12141.221  489.355
 0.0600 -8.30450e+01  4.433e+01 -1.274e+02 -1.274e+02  0.000e+00  0.000e+00 -9.636e-03 -1.274e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7435.881  188.410
 0.0650 -8.30604e+01  2.808e+01 -1.111e+02 -1.111e+02  0.000e+00  0.000e+00 -3.224e-02 -1.111e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4710.449   32.491
 0.0700 -8.30669e+01  1.780e+01 -1.009e+02 -1.009e+02  0.000e+00  0.000e+00 -2.346e-02 -1.008e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2986.569  -63.070
 0.0750 -8.30700e+01  1.093e+01 -9.400e+01 -9.400e+01  0.000e+00  0.000e+00 -1.693e-02 -9.398e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1832.942 -126.229
 0.0800 -8.30716e+01  6.231e+00 -8.930e+01 -8.930e+01  0.000e+00  0.000e+00 -1.302e-02 -8.929e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1045.219 -169.267
 0.0850 -8.30725e+01  3.077e+00 -8.615e+01 -8.615e+01  0.000e+00  0.000e+00 -1.075e-02 -8.614e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  516.203 -198.426
 0.0900 -8.30730e+01  1.112e+00 -8.419e+01 -8.419e+01  0.000e+00  0.000e+00 -9.477e-03 -8.418e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  186.596 -217.124
 0.0950 -8.30732e+01  1.436e-01 -8.322e+01 -8.322e+01  0.000e+00  0.000e+00 -8.891e-03 -8.321e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   24.087 -227.246
 0.1000 -8.30732e+01  8.328e-02 -8.316e+01 -8.316e+01  0.000e+00  0.000e+00 -8.856e-03 -8.315e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   13.969 -229.723
 0.1050 -8.30730e+01  9.262e-01 -8.400e+01 -8.400e+01  0.000e+00  0.000e+00 -9.363e-03 -8.399e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  155.352 -224.772
 0.1100 -8.30726e+01  2.748e+00 -8.582e+01 -8.582e+01  0.000e+00  0.000e+00 -1.053e-02 -8.581e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  460.946 -211.955
 0.1150 -8.30718e+01  5.725e+00 -8.880e+01 -8.880e+01  0.000e+00  0.000e+00 -1.264e-02 -8.878e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  960.292 -190.064
 0.1200 -8.30703e+01  1.018e+01 -9.325e+01 -9.325e+01  0.000e+00  0.000e+00 -1.627e-02 -9.324e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1708.176 -156.792
 0.1250 -8.30675e+01  1.671e+01 -9.978e+01 -9.978e+01  0.000e+00  0.000e+00 -2.239e-02 -9.976e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2803.364 -107.979
 0.1300 -8.30617e+01  2.642e+01 -1.095e+02 -1.095e+02  0.000e+00  0.000e+00 -3.120e-02 -1.095e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4432.214  -35.828
 0.1350 -8.30479e+01  4.162e+01 -1.247e+02 -1.247e+02  0.000e+00  0.000e+00 -2.057e-02 -1.247e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6981.796   76.231
 0.1400 -8.30258e+01  6.759e+01 -1.506e+02 -1.506e+02  0.000e+00  0.000e+00  5.426e-01 -1.512e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11338.054  281.743
 0.1450 -8.55046e+01  8.560e+01 -1.711e+02 -1.711e+02  0.000e+00  0.000e+00  3.555e+01 -2.067e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14358.050 1683.431
 0.1500 -8.46312e+01  9.233e+01 -1.770e+02 -1.770e+02  0.000e+00  0.000e+00  2.151e+01 -1.985e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15486.940  997.460
 0.1550 -8.31616e+01  6.393e+01 -1.471e+02 -1.471e+02  0.000e+00  0.000e+00  3.619e-01 -1.475e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10724.412  391.548
 0.1600 -8.31859e+01  3.952e+01 -1.227e+02 -1.227e+02  0.000e+00  0.000e+00 -2.596e-02 -1.227e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6629.001  141.188
 0.1650 -8.31984e+01  2.509e+01 -1.083e+02 -1.083e+02  0.000e+00  0.000e+00 -3.031e-02 -1.083e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4209.141    4.208
 0.1700 -8.32037e+01  1.581e+01 -9.902e+01 -9.902e+01  0.000e+00  0.000e+00 -2.164e-02 -9.899e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2652.256  -81.746
 0.1750 -8.32063e+01  9.554e+00 -9.276e+01 -9.276e+01  0.000e+00  0.000e+00 -1.584e-02 -9.274e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1602.627 -139.144
 0.1800 -8.32077e+01  5.287e+00 -8.850e+01 -8.850e+01  0.000e+00  0.000e+00 -1.241e-02 -8.848e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  886.893 -178.301
 0.1850 -8.32085e+01  2.459e+00 -8.567e+01 -8.567e+01  0.000e+00  0.000e+00 -1.043e-02 -8.566e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  412.534 -204.583
 0.1900 -8.32089e+01  7.645e-01 -8.397e+01 -8.397e+01  0.000e+00  0.000e+00 -9.347e-03 -8.396e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  128.235 -220.949
 0.1950 -8.32091e+01  4.001e-02 -8.325e+01 -8.325e+01  0.000e+00  0.000e+00 -8.910e-03 -8.324e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    6.711 -229.011
 0.2000 -8.32090e+01  2.209e-01 -8.343e+01 -8.343e+01  0.000e+00  0.000e+00 -9.018e-03 -8.342e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   37.046 -229.501
 0.2050 -8.32088e+01  1.323e+00 -8.453e+01 -8.453e+01  0.000e+00  0.000e+00 -9.693e-03 -8.452e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  221.924 -222.462
 0.2100 -8.32082e+01  3.448e+00 -8.666e+01 -8.666e+01  0.000e+00  0.000e+00 -1.109e-02 -8.664e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  578.293 -207.258
 0.2150 -8.32073e+01  6.807e+00 -9.001e+01 -9.001e+01  0.000e+00  0.000e+00 -1.358e-02 -9.000e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1141.807 -182.416
 0.2200 -8.32055e+01  1.179e+01 -9.499e+01 -9.499e+01  0.000e+00  0.000e+00 -1.782e-02 -9.498e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1977.468 -145.192
 0.2250 -8.32021e+01  1.910e+01 -1.023e+02 -1.023e+02  0.000e+00  0.000e+00 -2.487e-02 -1.023e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3203.460  -90.620
 0.2300 -8.31946e+01  3.010e+01 -1.133e+02 -1.133e+02  0.000e+00  0.000e+00 -3.315e-02 -1.133e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5048.163   -9.141
 0.2350 -8.31768e+01  4.771e+01 -1.309e+02 -1.309e+02  0.000e+00  0.000e+00  1.254e-02 -1.309e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8003.071  121.030
 0.2400 -8.31926e+01  7.832e+01 -1.615e+02 -1.615e+02  0.000e+00  0.000e+00  1.678e+00 -1.632e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13137.697  396.746
 0.2450 -8.40326e+01  2.267e+01 -1.067e+02 -1.067e+02  0.000e+00  0.000e+00  1.217e+02 -2.284e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3802.460 4273.735
 0.2500 -8.32869e+01  8.982e+01 -1.731e+02 -1.731e+02  0.000e+00  0.000e+00  5.722e+00 -1.788e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15066.357  749.217
 0.2550 -8.30317e+01  5.531e+01 -1.383e+02 -1.383e+02  0.000e+00  0.000e+00  1.058e-01 -1.384e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9278.009  299.296
 0.2600 -8.30542e+01  3.461e+01 -1.177e+02 -1.177e+02  0.000e+00  0.000e+00 -3.272e-02 -1.176e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5805.488   94.272
 0.2650 -8.30638e+01  2.203e+01 -1.051e+02 -1.051e+02  0.000e+00  0.000e+00 -2.754e-02 -1.051e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3694.834  -24.018
 0.2700 -8.30681e+01  1.378e+01 -9.685e+01 -9.685e+01  0.000e+00  0.000e+00 -1.955e-02 -9.683e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2311.961 -100.051
 0.2750 -8.30703e+01  8.182e+00 -9.125e+01 -9.125e+01  0.000e+00  0.000e+00 -1.457e-02 -9.124e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1372.502 -151.368
 0.2800 -8.30714e+01  4.372e+00 -8.744e+01 -8.744e+01  0.000e+00  0.000e+00 -1.165e-02 -8.743e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  733.383 -186.395
 0.2850 -8.30721e+01  1.889e+00 -8.496e+01 -8.496e+01  0.000e+00  0.000e+00 -9.966e-03 -8.495e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  316.861 -209.624
 0.2900 -8.30724e+01  4.757e-01 -8.355e+01 -8.355e+01  0.000e+00  0.000e+00 -9.089e-03 -8.354e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   79.795 -223.549
 0.2950 -8.30725e+01  4.086e-04 -8.307e+01 -8.307e+01  0.000e+00  0.000e+00 -8.806e-03 -8.306e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.069 -229.496
 0.3000 -8.30724e+01  4.210e-01 -8.349e+01 -8.349e+01  0.000e+00  0.000e+00 -9.056e-03 -8.348e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   70.620 -227.997
 0.3050 -8.30721e+01  1.775e+00 -8.485e+01 -8.485e+01  0.000e+00  0.000e+00 -9.893e-03 -8.484e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  297.688 -218.919
 0.3100 -8.30715e+01  4.187e+00 -8.726e+01 -8.726e+01  0.000e+00  0.000e+00 -1.152e-02 -8.725e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  702.360 -201.436
 0.3150 -8.30703e+01  7.906e+00 -9.098e+01 -9.098e+01  0.000e+00  0.000e+00 -1.435e-02 -9.096e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1326.219 -173.811
 0.3200 -8.30683e+01  1.338e+01 -9.645e+01 -9.645e+01  0.000e+00  0.000e+00 -1.917e-02 -9.643e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2244.289 -132.879
 0.3250 -8.30642e+01  2.143e+01 -1.045e+02 -1.045e+02  0.000e+00  0.000e+00 -2.698e-02 -1.045e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3594.215  -72.863
 0.3300 -8.30551e+01  3.367e+01 -1.167e+02 -1.167e+02  0.000e+00  0.000e+00 -3.314e-02 -1.167e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5647.928   17.645
 0.3350 -8.30334e+01  5.370e+01 -1.367e+02 -1.367e+02  0.000e+00  0.000e+00  7.874e-02 -1.368e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9007.721  166.835
 0.3400 -8.32029e+01  8.773e+01 -1.709e+02 -1.709e+02  0.000e+00  0.000e+00  4.431e+00 -1.754e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14715.393  561.446
 0.3450 -8.07555e+01  8.813e+00 -8.957e+01 -8.957e+01  0.000e+00  0.000e+00  1.417e+02 -2.313e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1478.346 4275.406
 0.3500 -8.30348e+01  8.084e+01 -1.639e+02 -1.639e+02  0.000e+00  0.000e+00  2.124e+00 -1.660e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13560.114  599.537
 0.3550 -8.29982e+01  4.924e+01 -1.322e+02 -1.322e+02  0.000e+00  0.000e+00  2.413e-02 -1.323e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8260.150  237.366
 0.3600 -8.30169e+01  3.105e+01 -1.141e+02 -1.141e+02  0.000e+00  0.000e+00 -3.333e-02 -1.140e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5208.333   60.546
 0.3650 -8.30247e+01  1.975e+01 -1.028e+02 -1.028e+02  0.000e+00  0.000e+00 -2.533e-02 -1.027e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3312.316  -45.046
 0.3700 -8.30283e+01  1.225e+01 -9.528e+01 -9.528e+01  0.000e+00  0.000e+00 -1.809e-02 -9.526e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2054.840 -114.008
 0.3750 -8.30302e+01  7.138e+00 -9.017e+01 -9.017e+01  0.000e+00  0.000e+00 -1.370e-02 -9.015e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1197.308 -160.839
 0.3800 -8.30312e+01  3.677e+00 -8.671e+01 -8.671e+01  0.000e+00  0.000e+00 -1.113e-02 -8.670e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  616.860 -192.728
 0.3850 -8.30317e+01  1.467e+00 -8.450e+01 -8.450e+01  0.000e+00  0.000e+00 -9.672e-03 -8.449e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  245.991 -213.568
 0.3900 -8.30320e+01  2.829e-01 -8.331e+01 -8.331e+01  0.000e+00  0.000e+00 -8.949e-03 -8.331e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   47.460 -225.519
 0.3950 -8.30321e+01  1.837e-02 -8.305e+01 -8.305e+01  0.000e+00  0.000e+00 -8.793e-03 -8.304e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    3.081 -229.695
 0.4000 -8.30319e+01  6.495e-01 -8.368e+01 -8.368e+01  0.000e+00  0.000e+00 -9.169e-03 -8.367e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  108.950 -226.466
 0.4050 -8.30315e+01  2.232e+00 -8.526e+01 -8.526e+01  0.000e+00  0.000e+00 -1.016e-02 -8.525e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  374.478 -215.548
 0.4100 -8.30308e+01  4.917e+00 -8.795e+01 -8.795e+01  0.000e+00  0.000e+00 -1.201e-02 -8.794e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  824.753 -195.932
 0.4150 -8.30296e+01  8.987e+00 -9.202e+01 -9.202e+01  0.000e+00  0.000e+00 -1.521e-02 -9.200e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1507.442 -165.619
 0.4200 -8.30272e+01  1.495e+01 -9.798e+01 -9.798e+01  0.000e+00  0.000e+00 -2.064e-02 -9.796e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2508.289 -120.990
 0.4250 -8.30223e+01  2.377e+01 -1.068e+02 -1.068e+02  0.000e+00  0.000e+00 -2.907e-02 -1.068e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3986.527  -55.374
 0.4300 -8.30112e+01  3.734e+01 -1.204e+02 -1.204e+02  0.000e+00  0.000e+00 -3.019e-02 -1.203e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6264.143   44.822
 0.4350 -8.29868e+01  6.004e+01 -1.430e+02 -1.430e+02  0.000e+00  0.000e+00  2.156e-01 -1.432e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10070.731  216.949
 0.4400 -8.36957e+01  9.372e+01 -1.774e+02 -1.774e+02  0.000e+00  0.000e+00  1.181e+01 -1.892e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15721.071  871.259
 0.4450 -8.67535e+01  6.545e+01 -1.522e+02 -1.522e+02  0.000e+00  0.000e+00  6.475e+01 -2.170e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10978.316 1754.474
 0.4500 -8.30575e+01  7.218e+01 -1.552e+02 -1.552e+02  0.000e+00  0.000e+00  8.894e-01 -1.561e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 12107.884  486.955
 0.4550 -8.30713e+01  4.421e+01 -1.273e+02 -1.273e+02  0.000e+00  0.000e+00 -1.009e-02 -1.273e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7415.886  187.190
 0.4600 -8.30867e+01  2.800e+01 -1.111e+02 -1.111e+02  0.000e+00  0.000e+00 -3.221e-02 -1.111e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4697.347   31.700
 0.4650 -8.30932e+01  1.775e+01 -1.008e+02 -1.008e+02  0.000e+00  0.000e+00 -2.343e-02 -1.008e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2977.281  -63.643
 0.4700 -8.30963e+01  1.089e+01 -9.398e+01 -9.398e+01  0.000e+00  0.000e+00 -1.691e-02 -9.397e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1826.113 -126.667
 0.4750 -8.30979e+01  6.201e+00 -8.930e+01 -8.930e+01  0.000e+00  0.000e+00 -1.302e-02 -8.929e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1040.195 -169.610
 0.4800 -8.30988e+01  3.056e+00 -8.616e+01 -8.616e+01  0.000e+00  0.000e+00 -1.075e-02 -8.614e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  512.666 -198.692
 0.4850 -8.30992e+01  1.099e+00 -8.420e+01 -8.420e+01  0.000e+00  0.000e+00 -9.486e-03 -8.419e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  184.418 -217.322
 0.4900 -8.30995e+01  1.387e-01 -8.324e+01 -8.324e+01  0.000e+00  0.000e+00 -8.904e-03 -8.323e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   23.274 -227.378
 0.4950 -8.30995e+01  8.729e-02 -8.319e+01 -8.319e+01  0.000e+00  0.000e+00 -8.874e-03 -8.318e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   14.642 -229.783
 0.5000 -8.30993e+01  9.405e-01 -8.404e+01 -8.404e+01  0.000e+00  0.000e+00 -9.388e-03 -8.403e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  157.763 -224.751
 0.5050 -8.30988e+01  2.775e+00 -8.587e+01 -8.587e+01  0.000e+00  0.000e+00 -1.056e-02 -8.586e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  465.520 -211.833
 0.5100 -8.30980e+01  5.769e+00 -8.887e+01 -8.887e+01  0.000e+00  0.000e+00 -1.269e-02 -8.885e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  967.728 -189.812
 0.5150 -8.30965e+01  1.025e+01 -9.335e+01 -9.335e+01  0.000e+00  0.000e+00 -1.635e-02 -9.333e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1719.637 -156.360
 0.5200 -8.30937e+01  1.682e+01 -9.991e+01 -9.991e+01  0.000e+00  0.000e+00 -2.252e-02 -9.989e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2820.899 -107.280
 0.5250 -8.30878e+01  2.659e+01 -1.097e+02 -1.097e+02  0.000e+00  0.000e+00 -3.133e-02 -1.096e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4459.772  -34.696
 0.5300 -8.30739e+01  4.190e+01 -1.250e+02 -1.250e+02  0.000e+00  0.000e+00 -1.957e-02 -1.250e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 7027.967   78.180
 0.5350 -8.30523e+01  6.809e+01 -1.511e+02 -1.511e+02  0.000e+00  0.000e+00  5.750e-01 -1.517e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 11421.770  286.308
 0.5400 -8.56943e+01  8.398e+01 -1.697e+02 -1.697e+02  0.000e+00  0.000e+00  3.817e+01 -2.078e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14086.467 1767.823
 0.5450 -8.45205e+01  9.279e+01 -1.773e+02 -1.773e+02  0.000e+00  0.000e+00  2.003e+01 -1.973e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 15564.318  979.527
 0.5500 -8.31657e+01  6.344e+01 -1.466e+02 -1.466e+02  0.000e+00  0.000e+00  3.413e-01 -1.470e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 10641.923  386.104
 0.5550 -8.31902e+01  3.924e+01 -1.224e+02 -1.224e+02  0.000e+00  0.000e+00 -2.657e-02 -1.224e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 6582.047  138.471
 0.5600 -8.32025e+01  2.492e+01 -1.081e+02 -1.081e+02  0.000e+00  0.000e+00 -3.017e-02 -1.081e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 4179.771    2.565
 0.5650 -8.32078e+01  1.569e+01 -9.890e+01 -9.890e+01  0.000e+00  0.000e+00 -2.153e-02 -9.888e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 2632.657  -82.830
 0.5700 -8.32104e+01  9.474e+00 -9.268e+01 -9.268e+01  0.000e+00  0.000e+00 -1.578e-02 -9.267e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1589.185 -139.888
 0.5750 -8.32117e+01  5.233e+00 -8.844e+01 -8.844e+01  0.000e+00  0.000e+00 -1.238e-02 -8.843e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  877.743 -178.814
 0.5800 -8.32125e+01  2.424e+00 -8.564e+01 -8.564e+01  0.000e+00  0.000e+00 -1.041e-02 -8.563e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  406.657 -204.923
 0.5850 -8.32129e+01  7.457e-01 -8.396e+01 -8.396e+01  0.000e+00  0.000e+00 -9.338e-03 -8.395e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  125.076 -221.150
 0.5900 -8.32130e+01  3.584e-02 -8.325e+01 -8.325e+01  0.000e+00  0.000e+00 -8.910e-03 -8.324e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00    6.011 -229.089
 0.5950 -8.32130e+01  2.311e-01 -8.344e+01 -8.344e+01  0.000e+00  0.000e+00 -9.026e-03 -8.344e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00   38.773 -229.459
 0.6000 -8.32128e+01  1.349e+00 -8.456e+01 -8.456e+01  0.000e+00  0.000e+00 -9.712e-03 -8.455e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  226.261 -222.294
 0.6050 -8.32122e+01  3.492e+00 -8.670e+01 -8.670e+01  0.000e+00  0.000e+00 -1.113e-02 -8.669e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00  585.684 -206.948
 0.6100 -8.32112e+01  6.874e+00 -9.009e+01 -9.009e+01  0.000e+00  0.000e+00 -1.363e-02 -9.007e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1153.070 -181.927
 0.6150 -8.32095e+01  1.189e+01 -9.510e+01 -9.510e+01  0.000e+00  0.000e+00 -1.792e-02 -9.508e+01  0.000e+00  0.000e+00  0.000e+00  0.000e+00 1994.064 -144.464
 0.6200 -8.32060e+01  1.924e+01 -1.025e+02 -1.025e+02  0.000e+00  0.000e+00 -2.501e-02 -1.024e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3228.083  -89.539
 0.6250 -8.31985e+01  3.032e+01 -1.135e+02 -1.135e+02  0.000e+00  0.000e+00 -3.321e-02 -1.135e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5086.238   -7.480
 0.6300 -8.31804e+01  4.809e+01 -1.313e+02 -1.313e+02  0.000e+00  0.000e+00  1.563e-02 -1.313e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 8066.905  123.868
 0.6350 -8.32012e+01  7.897e+01 -1.622e+02 -1.622e+02  0.000e+00  0.000e+00  1.792e+00 -1.640e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 13246.549  405.316
 0.6400 -8.32425e+01  1.841e+01 -1.017e+02 -1.017e+02  0.000e+00  0.000e+00  1.277e+02 -2.293e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 3088.331 4434.904
 0.6450 -8.32807e+01  8.925e+01 -1.725e+02 -1.725e+02  0.000e+00  0.000e+00  5.332e+00 -1.779e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 14970.509  737.610
 0.6500 -8.30520e+01  5.485e+01 -1.379e+02 -1.379e+02  0.000e+00  0.000e+00  9.792e-02 -1.380e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 9200.339  294.466
 0.6550 -8.30743e+01  3.434e+01 -1.174e+02 -1.174e+02  0.000e+00  0.000e+00 -3.285e-02 -1.174e+02  0.000e+00  0.000e+00  0.000e+00  0.000e+00 5759.525   91.617
