# energy [kcal/mol] of he2 vs. time [ps] (0.0000 ps of eq)
#
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop     temp    press
 1.4200 -1.80006e-03  5.027e-03 -6.827e-03 -6.827e-03  0.000e+00  0.000e+00 -6.827e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.843   -0.026
 1.4400 -1.80006e-03  5.352e-03 -7.152e-03 -7.152e-03  0.000e+00  0.000e+00 -7.152e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.898   -0.023
 1.4600 -1.80006e-03  5.693e-03 -7.493e-03 -7.493e-03  0.000e+00  0.000e+00 -7.493e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    0.955   -0.020
 1.4800 -1.80006e-03  6.049e-03 -7.849e-03 -7.849e-03  0.000e+00  0.000e+00 -7.849e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.015   -0.016
 1.5000 -1.80006e-03  6.416e-03 -8.216e-03 -8.216e-03  0.000e+00  0.000e+00 -8.216e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.076   -0.010
 1.5200 -1.80006e-03  6.788e-03 -8.588e-03 -8.588e-03  0.000e+00  0.000e+00 -8.588e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.139   -0.003
 1.5400 -1.80007e-03  7.154e-03 -8.955e-03 -8.955e-03  0.000e+00  0.000e+00 -8.955e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.200    0.006
 1.5600 -1.80007e-03  7.502e-03 -9.302e-03 -9.302e-03  0.000e+00  0.000e+00 -9.302e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.258    0.018
 1.5800 -1.80007e-03  7.811e-03 -9.611e-03 -9.611e-03  0.000e+00  0.000e+00 -9.611e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.310    0.034
 1.6000 -1.80007e-03  8.052e-03 -9.852e-03 -9.852e-03  0.000e+00  0.000e+00 -9.852e-03  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00    1.351    0.054
