# energy of hf ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.0335      4.639901      1.7599      2.8800      0.0000      2.8800      0.0000      0.0000      0.0000      2.8800      0.0000      0.0000      0.0000   295.21364    -0.00000
      0.0337      4.638859      2.4661      2.1727      0.0000      2.1727      0.0000      0.0000      0.0000      2.1727      0.0000      0.0000      0.0000   413.66778    -0.00000
      0.0339      4.637838      3.1584      1.4794      0.0000      1.4794      0.0000      0.0000      0.0000      1.4794      0.0000      0.0000      0.0000   529.79426    -0.00000
      0.0341      4.636933      3.7721      0.8649      0.0000      0.8649      0.0000      0.0000      0.0000      0.8649      0.0000      0.0000      0.0000   632.72678    -0.00000
      0.0343      4.636229      4.2496      0.3866      0.0000      0.3866      0.0000      0.0000      0.0000      0.3866      0.0000      0.0000      0.0000   712.83364    -0.00000
      0.0345      4.635791      4.5464      0.0894      0.0000      0.0894      0.0000      0.0000      0.0000      0.0894      0.0000      0.0000      0.0000   762.61900     0.00000
      0.0347      4.635661      4.6347      0.0010      0.0000      0.0010      0.0000      0.0000      0.0000      0.0010      0.0000      0.0000      0.0000   777.42429     0.00000
      0.0349      4.635850      4.5062      0.1297      0.0000      0.1297      0.0000      0.0000      0.0000      0.1297      0.0000      0.0000      0.0000   755.86414     0.00000
      0.0351      4.636342      4.1729      0.4635      0.0000      0.4635      0.0000      0.0000      0.0000      0.4635      0.0000      0.0000      0.0000   699.95600     0.00000
      0.0353      4.637090      3.6660      0.9711      0.0000      0.9711      0.0000      0.0000      0.0000      0.9711      0.0000      0.0000      0.0000   614.93135     0.00000
      0.0355      4.638023      3.0329      1.6051      0.0000      1.6051      0.0000      0.0000      0.0000      1.6051      0.0000      0.0000      0.0000   508.74622     0.00000
      0.0357      4.639056      2.3330      2.3061      0.0000      2.3061      0.0000      0.0000      0.0000      2.3061      0.0000      0.0000      0.0000   391.33665     0.00000
      0.0359      4.640090      1.6316      3.0085      0.0000      3.0085      0.0000      0.0000      0.0000      3.0085      0.0000      0.0000      0.0000   273.68901     0.00000
      0.0361      4.641030      0.9945      3.6466      0.0000      3.6466      0.0000      0.0000      0.0000      3.6466      0.0000      0.0000      0.0000   166.81194     0.00000
      0.0363      4.641787      0.4811      4.1606      0.0000      4.1606      0.0000      0.0000      0.0000      4.1606      0.0000      0.0000      0.0000    80.70624     0.00000
      0.0365      4.642291      0.1397      4.5026      0.0000      4.5026      0.0000      0.0000      0.0000      4.5026      0.0000      0.0000      0.0000    23.42909     0.00000
      0.0367      4.642494      0.0020      4.6405      0.0000      4.6405      0.0000      0.0000      0.0000      4.6405      0.0000      0.0000      0.0000     0.34007     0.00000
      0.0369      4.642378      0.0811      4.5613      0.0000      4.5613      0.0000      0.0000      0.0000      4.5613      0.0000      0.0000      0.0000    13.59969     0.00000
      0.0371      4.641952      0.3694      4.2725      0.0000      4.2725      0.0000      0.0000      0.0000      4.2725      0.0000      0.0000      0.0000    61.96721     0.00000
      0.0373      4.641258      0.8401      3.8012      0.0000      3.8012      0.0000      0.0000      0.0000      3.8012      0.0000      0.0000      0.0000   140.91674     0.00000
      0.0375      4.640360      1.4490      3.1913      0.0000      3.1913      0.0000      0.0000      0.0000      3.1913      0.0000      0.0000      0.0000   243.06074     0.00000
      0.0377      4.639342      2.1393      2.5001      0.0000      2.5001      0.0000      0.0000      0.0000      2.5001      0.0000      0.0000      0.0000   358.84128     0.00000
      0.0379      4.638299      2.8462      1.7921      0.0000      1.7921      0.0000      0.0000      0.0000      1.7921      0.0000      0.0000      0.0000   477.42444     0.00000
      0.0381      4.637329      3.5037      1.1336      0.0000      1.1336      0.0000      0.0000      0.0000      1.1336      0.0000      0.0000      0.0000   587.71404     0.00000
      0.0383      4.636523      4.0503      0.5863      0.0000      0.5863      0.0000      0.0000      0.0000      0.5863      0.0000      0.0000      0.0000   679.38995     0.00000
      0.0385      4.635956      4.4347      0.2013      0.0000      0.2013      0.0000      0.0000      0.0000      0.2013      0.0000      0.0000      0.0000   743.87379     0.00000
      0.0387      4.635681      4.6210      0.0146      0.0000      0.0146      0.0000      0.0000      0.0000      0.0146      0.0000      0.0000      0.0000   775.13160     0.00000
      0.0389      4.635724      4.5919      0.0439      0.0000      0.0439      0.0000      0.0000      0.0000      0.0439      0.0000      0.0000      0.0000   770.23851     0.00000
      0.0391      4.636081      4.3499      0.2862      0.0000      0.2862      0.0000      0.0000      0.0000      0.2862      0.0000      0.0000      0.0000   729.65238    -0.00000
      0.0393      4.636718      3.9178      0.7189      0.0000      0.7189      0.0000      0.0000      0.0000      0.7189      0.0000      0.0000      0.0000   657.17096    -0.00000
      0.0395      4.637576      3.3360      1.3016      0.0000      1.3016      0.0000      0.0000      0.0000      1.3016      0.0000      0.0000      0.0000   559.57657    -0.00000
      0.0397      4.638575      2.6589      1.9797      0.0000      1.9797      0.0000      0.0000      0.0000      1.9797      0.0000      0.0000      0.0000   446.00139    -0.00000
      0.0399      4.639621      1.9499      2.6897      0.0000      2.6897      0.0000      0.0000      0.0000      2.6897      0.0000      0.0000      0.0000   327.07301    -0.00000
      0.0401      4.640616      1.2753      3.3653      0.0000      3.3653      0.0000      0.0000      0.0000      3.3653      0.0000      0.0000      0.0000   213.91989    -0.00000
      0.0403      4.641467      0.6983      3.9432      0.0000      3.9432      0.0000      0.0000      0.0000      3.9432      0.0000      0.0000      0.0000   117.13011    -0.00000
      0.0405      4.642095      0.2728      4.3693      0.0000      4.3693      0.0000      0.0000      0.0000      4.3693      0.0000      0.0000      0.0000    45.76059    -0.00000
      0.0407      4.642440      0.0387      4.6038      0.0000      4.6038      0.0000      0.0000      0.0000      4.6038      0.0000      0.0000      0.0000     6.48957    -0.00000
      0.0409      4.642471      0.0178      4.6246      0.0000      4.6246      0.0000      0.0000      0.0000      4.6246      0.0000      0.0000      0.0000     2.99178    -0.00000
      0.0411      4.642184      0.2122      4.4300      0.0000      4.4300      0.0000      0.0000      0.0000      4.4300      0.0000      0.0000      0.0000    35.59449    -0.00000
      0.0413      4.641607      0.6036      4.0380      0.0000      4.0380      0.0000      0.0000      0.0000      4.0380      0.0000      0.0000      0.0000   101.24699    -0.00000
      0.0415      4.640793      1.1554      3.4854      0.0000      3.4854      0.0000      0.0000      0.0000      3.4854      0.0000      0.0000      0.0000   193.80597    -0.00000
      0.0417      4.639818      1.8160      2.8238      0.0000      2.8238      0.0000      0.0000      0.0000      2.8238      0.0000      0.0000      0.0000   304.61041    -0.00000
      0.0419      4.638775      2.5235      2.1153      0.0000      2.1153      0.0000      0.0000      0.0000      2.1153      0.0000      0.0000      0.0000   423.29201    -0.00000
      0.0421      4.637759      3.2118      1.4260      0.0000      1.4260      0.0000      0.0000      0.0000      1.4260      0.0000      0.0000      0.0000   538.74539    -0.00000
      0.0423      4.636868      3.8164      0.8204      0.0000      0.8204      0.0000      0.0000      0.0000      0.8204      0.0000      0.0000      0.0000   640.16722    -0.00000
      0.0425      4.636183      4.2808      0.3553      0.0000      0.3553      0.0000      0.0000      0.0000      0.3553      0.0000      0.0000      0.0000   718.06716    -0.00000
      0.0427      4.635768      4.5616      0.0742      0.0000      0.0742      0.0000      0.0000      0.0000      0.0742      0.0000      0.0000      0.0000   765.15589     0.00000
      0.0429      4.635664      4.6323      0.0033      0.0000      0.0033      0.0000      0.0000      0.0000      0.0033      0.0000      0.0000      0.0000   777.02716     0.00000
      0.0431      4.635879      4.4865      0.1493      0.0000      0.1493      0.0000      0.0000      0.0000      0.1493      0.0000      0.0000      0.0000   752.57016     0.00000
      0.0433      4.636394      4.1378      0.4986      0.0000      0.4986      0.0000      0.0000      0.0000      0.4986      0.0000      0.0000      0.0000   694.07339     0.00000
      0.0435      4.637159      3.6188      1.0184      0.0000      1.0184      0.0000      0.0000      0.0000      1.0184      0.0000      0.0000      0.0000   607.01057     0.00000
      0.0437      4.638104      2.9780      1.6601      0.0000      1.6601      0.0000      0.0000      0.0000      1.6601      0.0000      0.0000      0.0000   499.52844     0.00000
      0.0439      4.639141      2.2755      2.3637      0.0000      2.3637      0.0000      0.0000      0.0000      2.3637      0.0000      0.0000      0.0000   381.68440     0.00000
      0.0441      4.640171      1.5769      3.0633      0.0000      3.0633      0.0000      0.0000      0.0000      3.0633      0.0000      0.0000      0.0000   264.50548     0.00000
      0.0443      4.641099      0.9476      3.6935      0.0000      3.6935      0.0000      0.0000      0.0000      3.6935      0.0000      0.0000      0.0000   158.95646     0.00000
      0.0445      4.641838      0.4466      4.1952      0.0000      4.1952      0.0000      0.0000      0.0000      4.1952      0.0000      0.0000      0.0000    74.91388     0.00000
      0.0447      4.642319      0.1207      4.5216      0.0000      4.5216      0.0000      0.0000      0.0000      4.5216      0.0000      0.0000      0.0000    20.24185     0.00000
      0.0449      4.642497      0.0003      4.6422      0.0000      4.6422      0.0000      0.0000      0.0000      4.6422      0.0000      0.0000      0.0000     0.05619     0.00000
      0.0451      4.642354      0.0969      4.5455      0.0000      4.5455      0.0000      0.0000      0.0000      4.5455      0.0000      0.0000      0.0000    16.24573     0.00000
      0.0453      4.641905      0.4012      4.2407      0.0000      4.2407      0.0000      0.0000      0.0000      4.2407      0.0000      0.0000      0.0000    67.29558     0.00000
      0.0455      4.641192      0.8849      3.7563      0.0000      3.7563      0.0000      0.0000      0.0000      3.7563      0.0000      0.0000      0.0000   148.42885     0.00000
      0.0457      4.640281      1.5026      3.1376      0.0000      3.1376      0.0000      0.0000      0.0000      3.1376      0.0000      0.0000      0.0000   252.05365     0.00000
      0.0459      4.639257      2.1967      2.4426      0.0000      2.4426      0.0000      0.0000      0.0000      2.4426      0.0000      0.0000      0.0000   368.47350     0.00000
      0.0461      4.638216      2.9021      1.7361      0.0000      1.7361      0.0000      0.0000      0.0000      1.7361      0.0000      0.0000      0.0000   486.79466     0.00000
      0.0463      4.637256      3.5528      1.0845      0.0000      1.0845      0.0000      0.0000      0.0000      1.0845      0.0000      0.0000      0.0000   595.94545     0.00000
      0.0465      4.636467      4.0880      0.5485      0.0000      0.5485      0.0000      0.0000      0.0000      0.5485      0.0000      0.0000      0.0000   685.71233     0.00000
      0.0467      4.635922      4.4575      0.1785      0.0000      0.1785      0.0000      0.0000      0.0000      0.1785      0.0000      0.0000      0.0000   747.69552     0.00000
      0.0469      4.635672      4.6268      0.0089      0.0000      0.0089      0.0000      0.0000      0.0000      0.0089      0.0000      0.0000      0.0000   776.09508     0.00000
      0.0471      4.635741      4.5800      0.0557      0.0000      0.0557      0.0000      0.0000      0.0000      0.0557      0.0000      0.0000      0.0000   768.25358     0.00000
      0.0473      4.636122      4.3216      0.3145      0.0000      0.3145      0.0000      0.0000      0.0000      0.3145      0.0000      0.0000      0.0000   724.90477    -0.00000
      0.0475      4.636780      3.8757      0.7611      0.0000      0.7611      0.0000      0.0000      0.0000      0.7611      0.0000      0.0000      0.0000   650.10493    -0.00000
      0.0477      4.637653      3.2840      1.3537      0.0000      1.3537      0.0000      0.0000      0.0000      1.3537      0.0000      0.0000      0.0000   550.85330    -0.00000
      0.0479      4.638659      2.6019      2.0368      0.0000      2.0368      0.0000      0.0000      0.0000      2.0368      0.0000      0.0000      0.0000   436.43715    -0.00000
      0.0481      4.639705      1.8932      2.7465      0.0000      2.7465      0.0000      0.0000      0.0000      2.7465      0.0000      0.0000      0.0000   317.56274    -0.00000
      0.0483      4.640691      1.2242      3.4165      0.0000      3.4165      0.0000      0.0000      0.0000      3.4165      0.0000      0.0000      0.0000   205.35351    -0.00000
      0.0485      4.641527      0.6576      3.9839      0.0000      3.9839      0.0000      0.0000      0.0000      3.9839      0.0000      0.0000      0.0000   110.30920    -0.00000
      0.0487      4.642134      0.2464      4.3958      0.0000      4.3958      0.0000      0.0000      0.0000      4.3958      0.0000      0.0000      0.0000    41.32340    -0.00000
      0.0489      4.642454      0.0289      4.6135      0.0000      4.6135      0.0000      0.0000      0.0000      4.6135      0.0000      0.0000      0.0000     4.85130    -0.00000
      0.0491      4.642459      0.0257      4.6168      0.0000      4.6168      0.0000      0.0000      0.0000      4.6168      0.0000      0.0000      0.0000     4.30572    -0.00000
      0.0493      4.642148      0.2369      4.4052      0.0000      4.4052      0.0000      0.0000      0.0000      4.4052      0.0000      0.0000      0.0000    39.73771    -0.00000
      0.0495      4.641549      0.6429      3.9987      0.0000      3.9987      0.0000      0.0000      0.0000      3.9987      0.0000      0.0000      0.0000   107.83178    -0.00000
      0.0497      4.640719      1.2055      3.4352      0.0000      3.4352      0.0000      0.0000      0.0000      3.4352      0.0000      0.0000      0.0000   202.21618    -0.00000
      0.0499      4.639735      1.8723      2.7674      0.0000      2.7674      0.0000      0.0000      0.0000      2.7674      0.0000      0.0000      0.0000   314.05907    -0.00000
      0.0501      4.638690      2.5808      2.0579      0.0000      2.0579      0.0000      0.0000      0.0000      2.0579      0.0000      0.0000      0.0000   432.89498    -0.00000
      0.0503      4.637682      3.2646      1.3731      0.0000      1.3731      0.0000      0.0000      0.0000      1.3731      0.0000      0.0000      0.0000   547.60409    -0.00000
      0.0505      4.636804      3.8599      0.7769      0.0000      0.7769      0.0000      0.0000      0.0000      0.7769      0.0000      0.0000      0.0000   647.45272    -0.00000
      0.0507      4.636138      4.3108      0.3253      0.0000      0.3253      0.0000      0.0000      0.0000      0.3253      0.0000      0.0000      0.0000   723.09773    -0.00000
      0.0509      4.635748      4.5753      0.0604      0.0000      0.0604      0.0000      0.0000      0.0000      0.0604      0.0000      0.0000      0.0000   767.46080     0.00000
      0.0511      4.635670      4.6285      0.0071      0.0000      0.0071      0.0000      0.0000      0.0000      0.0071      0.0000      0.0000      0.0000   776.39074     0.00000
      0.0513      4.635910      4.4656      0.1704      0.0000      0.1704      0.0000      0.0000      0.0000      0.1704      0.0000      0.0000      0.0000   749.05196     0.00000
      0.0515      4.636447      4.1016      0.5348      0.0000      0.5348      0.0000      0.0000      0.0000      0.5348      0.0000      0.0000      0.0000   688.00262     0.00000
      0.0517      4.637230      3.5707      1.0665      0.0000      1.0665      0.0000      0.0000      0.0000      1.0665      0.0000      0.0000      0.0000   598.95529     0.00000
      0.0519      4.638186      2.9226      1.7156      0.0000      1.7156      0.0000      0.0000      0.0000      1.7156      0.0000      0.0000      0.0000   490.24240     0.00000
      0.0521      4.639225      2.2179      2.4213      0.0000      2.4213      0.0000      0.0000      0.0000      2.4213      0.0000      0.0000      0.0000   372.03653     0.00000
      0.0523      4.640251      1.5226      3.1177      0.0000      3.1177      0.0000      0.0000      0.0000      3.1177      0.0000      0.0000      0.0000   255.39856     0.00000
      0.0525      4.641167      0.9016      3.7395      0.0000      3.7395      0.0000      0.0000      0.0000      3.7395      0.0000      0.0000      0.0000   151.24265     0.00000
      0.0527      4.641888      0.4132      4.2287      0.0000      4.2287      0.0000      0.0000      0.0000      4.2287      0.0000      0.0000      0.0000    69.31498     0.00000
      0.0529      4.642345      0.1030      4.5393      0.0000      4.5393      0.0000      0.0000      0.0000      4.5393      0.0000      0.0000      0.0000    17.28176     0.00000
      0.0531      4.642497      0.0001      4.6424      0.0000      4.6424      0.0000      0.0000      0.0000      4.6424      0.0000      0.0000      0.0000     0.01191     0.00000
      0.0533      4.642329      0.1140      4.5283      0.0000      4.5283      0.0000      0.0000      0.0000      4.5283      0.0000      0.0000      0.0000    19.12140     0.00000
      0.0535      4.641857      0.4341      4.2077      0.0000      4.2077      0.0000      0.0000      0.0000      4.2077      0.0000      0.0000      0.0000    72.82211     0.00000
      0.0537      4.641124      0.9305      3.7106      0.0000      3.7106      0.0000      0.0000      0.0000      3.7106      0.0000      0.0000      0.0000   156.08910     0.00000
      0.0539      4.640201      1.5568      3.0834      0.0000      3.0834      0.0000      0.0000      0.0000      3.0834      0.0000      0.0000      0.0000   261.13084     0.00000
      0.0541      4.639172      2.2542      2.3850      0.0000      2.3850      0.0000      0.0000      0.0000      2.3850      0.0000      0.0000      0.0000   378.11825     0.00000
      0.0543      4.638134      2.9576      1.6806      0.0000      1.6806      0.0000      0.0000      0.0000      1.6806      0.0000      0.0000      0.0000   496.10447     0.00000
      0.0545      4.637185      3.6011      1.0361      0.0000      1.0361      0.0000      0.0000      0.0000      1.0361      0.0000      0.0000      0.0000   604.04919     0.00000
      0.0547      4.636413      4.1246      0.5119      0.0000      0.5119      0.0000      0.0000      0.0000      0.5119      0.0000      0.0000      0.0000   691.85169     0.00000
      0.0549      4.635890      4.4789      0.1570      0.0000      0.1570      0.0000      0.0000      0.0000      0.1570      0.0000      0.0000      0.0000   751.29603     0.00000
      0.0551      4.635666      4.6311      0.0046      0.0000      0.0046      0.0000      0.0000      0.0000      0.0046      0.0000      0.0000      0.0000   776.81983     0.00000
      0.0553      4.635761      4.5668      0.0690      0.0000      0.0690      0.0000      0.0000      0.0000      0.0690      0.0000      0.0000      0.0000   766.03476     0.00000
      0.0555      4.636166      4.2921      0.3441      0.0000      0.3441      0.0000      0.0000      0.0000      0.3441      0.0000      0.0000      0.0000   719.94999    -0.00000
      0.0557      4.636844      3.8326      0.8043      0.0000      0.8043      0.0000      0.0000      0.0000      0.8043      0.0000      0.0000      0.0000   642.87783    -0.00000
      0.0559      4.637731      3.2314      1.4064      0.0000      1.4064      0.0000      0.0000      0.0000      1.4064      0.0000      0.0000      0.0000   542.03014    -0.00000
      0.0561      4.638744      2.5447      2.0941      0.0000      2.0941      0.0000      0.0000      0.0000      2.0941      0.0000      0.0000      0.0000   426.84354    -0.00000
      0.0563      4.639788      1.8368      2.8030      0.0000      2.8030      0.0000      0.0000      0.0000      2.8030      0.0000      0.0000      0.0000   308.09638    -0.00000
      0.0565      4.640766      1.1738      3.4669      0.0000      3.4669      0.0000      0.0000      0.0000      3.4669      0.0000      0.0000      0.0000   196.90019    -0.00000
      0.0567      4.641586      0.6180      4.0236      0.0000      4.0236      0.0000      0.0000      0.0000      4.0236      0.0000      0.0000      0.0000   103.65993    -0.00000
      0.0569      4.642171      0.2212      4.4210      0.0000      4.4210      0.0000      0.0000      0.0000      4.4210      0.0000      0.0000      0.0000    37.10037    -0.00000
      0.0571      4.642467      0.0206      4.6219      0.0000      4.6219      0.0000      0.0000      0.0000      4.6219      0.0000      0.0000      0.0000     3.44968    -0.00000
      0.0573      4.642446      0.0349      4.6075      0.0000      4.6075      0.0000      0.0000      0.0000      4.6075      0.0000      0.0000      0.0000     5.85665    -0.00000
      0.0575      4.642109      0.2629      4.3792      0.0000      4.3792      0.0000      0.0000      0.0000      4.3792      0.0000      0.0000      0.0000    44.09607    -0.00000
      0.0577      4.641489      0.6831      3.9583      0.0000      3.9583      0.0000      0.0000      0.0000      3.9583      0.0000      0.0000      0.0000   114.58975    -0.00000
      0.0579      4.640644      1.2564      3.3843      0.0000      3.3843      0.0000      0.0000      0.0000      3.3843      0.0000      0.0000      0.0000   210.74138    -0.00000
      0.0581      4.639652      1.9289      2.7107      0.0000      2.7107      0.0000      0.0000      0.0000      2.7107      0.0000      0.0000      0.0000   323.55379    -0.00000
      0.0583      4.638606      2.6378      2.0008      0.0000      2.0008      0.0000      0.0000      0.0000      2.0008      0.0000      0.0000      0.0000   442.47077    -0.00000
      0.0585      4.637605      3.3168      1.3208      0.0000      1.3208      0.0000      0.0000      0.0000      1.3208      0.0000      0.0000      0.0000   556.36490    -0.00000
      0.0587      4.636741      3.9023      0.7344      0.0000      0.7344      0.0000      0.0000      0.0000      0.7344      0.0000      0.0000      0.0000   654.57878    -0.00000
      0.0589      4.636096      4.3396      0.2965      0.0000      0.2965      0.0000      0.0000      0.0000      0.2965      0.0000      0.0000      0.0000   727.92224    -0.00000
      0.0591      4.635730      4.5877      0.0481      0.0000      0.0481      0.0000      0.0000      0.0000      0.0481      0.0000      0.0000      0.0000   769.53232     0.00000
      0.0593      4.635677      4.6233      0.0124      0.0000      0.0124      0.0000      0.0000      0.0000      0.0124      0.0000      0.0000      0.0000   775.51543     0.00000
      0.0595      4.635943      4.4433      0.1927      0.0000      0.1927      0.0000      0.0000      0.0000      0.1927      0.0000      0.0000      0.0000   745.31171     0.00000
      0.0597      4.636502      4.0643      0.5722      0.0000      0.5722      0.0000      0.0000      0.0000      0.5722      0.0000      0.0000      0.0000   681.74743     0.00000
      0.0599      4.637302      3.5219      1.1154      0.0000      1.1154      0.0000      0.0000      0.0000      1.1154      0.0000      0.0000      0.0000   590.77047     0.00000
      0.0601      4.638268      2.8669      1.7714      0.0000      1.7714      0.0000      0.0000      0.0000      1.7714      0.0000      0.0000      0.0000   480.89383     0.00000
      0.0603      4.639310      2.1605      2.4788      0.0000      2.4788      0.0000      0.0000      0.0000      2.4788      0.0000      0.0000      0.0000   362.39899     0.00000
      0.0605      4.640331      1.4688      3.1715      0.0000      3.1715      0.0000      0.0000      0.0000      3.1715      0.0000      0.0000      0.0000   246.37385     0.00000
      0.0607      4.641234      0.8565      3.7847      0.0000      3.7847      0.0000      0.0000      0.0000      3.7847      0.0000      0.0000      0.0000   143.67525     0.00000
      0.0609      4.641935      0.3810      4.2609      0.0000      4.2609      0.0000      0.0000      0.0000      4.2609      0.0000      0.0000      0.0000    63.91299     0.00000
      0.0611      4.642369      0.0867      4.5556      0.0000      4.5556      0.0000      0.0000      0.0000      4.5556      0.0000      0.0000      0.0000    14.55067     0.00000
      0.0613      4.642495      0.0012      4.6413      0.0000      4.6413      0.0000      0.0000      0.0000      4.6413      0.0000      0.0000      0.0000     0.20726     0.00000
      0.0615      4.642302      0.1325      4.5098      0.0000      4.5098      0.0000      0.0000      0.0000      4.5098      0.0000      0.0000      0.0000    22.22492     0.00000
      0.0617      4.641806      0.4682      4.1736      0.0000      4.1736      0.0000      0.0000      0.0000      4.1736      0.0000      0.0000      0.0000    78.54339     0.00000
      0.0619      4.641056      0.9771      3.6640      0.0000      3.6640      0.0000      0.0000      0.0000      3.6640      0.0000      0.0000      0.0000   163.89279     0.00000
      0.0621      4.640120      1.6113      3.0288      0.0000      3.0288      0.0000      0.0000      0.0000      3.0288      0.0000      0.0000      0.0000   270.28672     0.00000
      0.0623      4.639087      2.3117      2.3274      0.0000      2.3274      0.0000      0.0000      0.0000      2.3274      0.0000      0.0000      0.0000   387.76957     0.00000
      0.0625      4.638053      3.0127      1.6254      0.0000      1.6254      0.0000      0.0000      0.0000      1.6254      0.0000      0.0000      0.0000   505.34814     0.00000
      0.0627      4.637115      3.6486      0.9885      0.0000      0.9885      0.0000      0.0000      0.0000      0.9885      0.0000      0.0000      0.0000   612.02025     0.00000
      0.0629      4.636361      4.1600      0.4763      0.0000      0.4763      0.0000      0.0000      0.0000      0.4763      0.0000      0.0000      0.0000   697.80426     0.00000
      0.0631      4.635861      4.4991      0.1368      0.0000      0.1368      0.0000      0.0000      0.0000      0.1368      0.0000      0.0000      0.0000   754.67311     0.00000
      0.0633      4.635662      4.6340      0.0017      0.0000      0.0017      0.0000      0.0000      0.0000      0.0017      0.0000      0.0000      0.0000   777.30543     0.00000
      0.0635      4.635782      4.5522      0.0836      0.0000      0.0836      0.0000      0.0000      0.0000      0.0836      0.0000      0.0000      0.0000   763.58342     0.00000
      0.0637      4.636211      4.2613      0.3749      0.0000      0.3749      0.0000      0.0000      0.0000      0.3749      0.0000      0.0000      0.0000   714.79110    -0.00000
      0.0639      4.636909      3.7886      0.8483      0.0000      0.8483      0.0000      0.0000      0.0000      0.8483      0.0000      0.0000      0.0000   635.49412    -0.00000
      0.0641      4.637809      3.1782      1.4596      0.0000      1.4596      0.0000      0.0000      0.0000      1.4596      0.0000      0.0000      0.0000   533.11253    -0.00000
      0.0643      4.638828      2.4873      2.1515      0.0000      2.1515      0.0000      0.0000      0.0000      2.1515      0.0000      0.0000      0.0000   417.22647    -0.00000
      0.0645      4.639871      1.7806      2.8593      0.0000      2.8593      0.0000      0.0000      0.0000      2.8593      0.0000      0.0000      0.0000   298.67976    -0.00000
      0.0647      4.640839      1.1242      3.5167      0.0000      3.5167      0.0000      0.0000      0.0000      3.5167      0.0000      0.0000      0.0000   188.56516    -0.00000
      0.0649      4.641642      0.5794      4.0623      0.0000      4.0623      0.0000      0.0000      0.0000      4.0623      0.0000      0.0000      0.0000    97.18641    -0.00000
      0.0651      4.642206      0.1973      4.4449      0.0000      4.4449      0.0000      0.0000      0.0000      4.4449      0.0000      0.0000      0.0000    33.09411    -0.00000
      0.0653      4.642477      0.0136      4.6289      0.0000      4.6289      0.0000      0.0000      0.0000      4.6289      0.0000      0.0000      0.0000     2.28556    -0.00000
      0.0655      4.642430      0.0456      4.5969      0.0000      4.5969      0.0000      0.0000      0.0000      4.5969      0.0000      0.0000      0.0000     7.64361    -0.00000
      0.0657      4.642069      0.2901      4.3519      0.0000      4.3519      0.0000      0.0000      0.0000      4.3519      0.0000      0.0000      0.0000    48.66689    -0.00000
      0.0659      4.641429      0.7244      3.9170      0.0000      3.9170      0.0000      0.0000      0.0000      3.9170      0.0000      0.0000      0.0000   121.51672    -0.00000
      0.0661      4.640568      1.3078      3.3327      0.0000      3.3327      0.0000      0.0000      0.0000      3.3327      0.0000      0.0000      0.0000   219.37634    -0.00000
      0.0663      4.639568      1.9857      2.6538      0.0000      2.6538      0.0000      0.0000      0.0000      2.6538      0.0000      0.0000      0.0000   333.08872    -0.00000
      0.0665      4.638522      2.6947      1.9438      0.0000      1.9438      0.0000      0.0000      0.0000      1.9438      0.0000      0.0000      0.0000   452.01347    -0.00000
      0.0667      4.637528      3.3684      1.2691      0.0000      1.2691      0.0000      0.0000      0.0000      1.2691      0.0000      0.0000      0.0000   565.02243    -0.00000
      0.0669      4.636680      3.9439      0.6928      0.0000      0.6928      0.0000      0.0000      0.0000      0.6928      0.0000      0.0000      0.0000   661.54103    -0.00000
      0.0671      4.636055      4.3671      0.2689      0.0000      0.2689      0.0000      0.0000      0.0000      0.2689      0.0000      0.0000      0.0000   732.53773    -0.00000
      0.0673      4.635714      4.5986      0.0371      0.0000      0.0371      0.0000      0.0000      0.0000      0.0371      0.0000      0.0000      0.0000   771.36916     0.00000
      0.0675      4.635687      4.6167      0.0190      0.0000      0.0190      0.0000      0.0000      0.0000      0.0190      0.0000      0.0000      0.0000   774.40174     0.00000
      0.0677      4.635978      4.4197      0.2163      0.0000      0.2163      0.0000      0.0000      0.0000      0.2163      0.0000      0.0000      0.0000   741.35172     0.00000
      0.0679      4.636559      4.0259      0.6106      0.0000      0.6106      0.0000      0.0000      0.0000      0.6106      0.0000      0.0000      0.0000   675.31167     0.00000
      0.0681      4.637375      3.4724      1.1650      0.0000      1.1650      0.0000      0.0000      0.0000      1.1650      0.0000      0.0000      0.0000   582.46116     0.00000
      0.0683      4.638351      2.8108      1.8275      0.0000      1.8275      0.0000      0.0000      0.0000      1.8275      0.0000      0.0000      0.0000   471.48850     0.00000
      0.0685      4.639395      2.1031      2.5363      0.0000      2.5363      0.0000      0.0000      0.0000      2.5363      0.0000      0.0000      0.0000   352.77771     0.00000
      0.0687      4.640409      1.4155      3.2249      0.0000      3.2249      0.0000      0.0000      0.0000      3.2249      0.0000      0.0000      0.0000   237.43693     0.00000
      0.0689      4.641299      0.8123      3.8290      0.0000      3.8290      0.0000      0.0000      0.0000      3.8290      0.0000      0.0000      0.0000   136.25893     0.00000
      0.0691      4.641981      0.3500      4.2920      0.0000      4.2920      0.0000      0.0000      0.0000      4.2920      0.0000      0.0000      0.0000    58.71125     0.00000
      0.0693      4.642391      0.0718      4.5706      0.0000      4.5706      0.0000      0.0000      0.0000      4.5706      0.0000      0.0000      0.0000    12.05024     0.00000
      0.0695      4.642491      0.0038      4.6387      0.0000      4.6387      0.0000      0.0000      0.0000      4.6387      0.0000      0.0000      0.0000     0.64212     0.00000
