# energy of co ( 0.0000 ps of eq)
         time    e_total         e_kin       e_pot  e_nonbond    e_bonded    e_boundary       e_vdw      e_elst      e_bond     e_angle   e_tors        e_oop temperature    pressure
      0.4719      2.402702      1.9797      0.4230      0.0000      0.4230      0.0000      0.0000      0.0000      0.4230      0.0000      0.0000      0.0000   332.07985    16.86869
      0.4759      2.402643      2.1268      0.2758      0.0000      0.2758      0.0000      0.0000      0.0000      0.2758      0.0000      0.0000      0.0000   356.75087    14.19652
      0.4799      2.402712      1.9330      0.4697      0.0000      0.4697      0.0000      0.0000      0.0000      0.4697      0.0000      0.0000      0.0000   324.23912   -13.70042
      0.4839      2.402633      2.1349      0.2677      0.0000      0.2677      0.0000      0.0000      0.0000      0.2677      0.0000      0.0000      0.0000   358.11410    -9.58937
      0.4879      2.402722      1.9304      0.4723      0.0000      0.4723      0.0000      0.0000      0.0000      0.4723      0.0000      0.0000      0.0000   323.81060    17.62609
      0.4919      2.402624      2.1754      0.2272      0.0000      0.2272      0.0000      0.0000      0.0000      0.2272      0.0000      0.0000      0.0000   364.90492    13.17179
      0.4959      2.402731      1.8836      0.5191      0.0000      0.5191      0.0000      0.0000      0.0000      0.5191      0.0000      0.0000      0.0000   315.95250   -14.58766
      0.4999      2.402614      2.1840      0.2187      0.0000      0.2187      0.0000      0.0000      0.0000      0.2187      0.0000      0.0000      0.0000   366.33627    -8.36873
      0.5039      2.402740      1.8834      0.5193      0.0000      0.5193      0.0000      0.0000      0.0000      0.5193      0.0000      0.0000      0.0000   315.92777    18.30738
      0.5079      2.402605      2.2214      0.1812      0.0000      0.1812      0.0000      0.0000      0.0000      0.1812      0.0000      0.0000      0.0000   372.61585    12.08788
      0.5119      2.402749      1.8371      0.5657      0.0000      0.5657      0.0000      0.0000      0.0000      0.5657      0.0000      0.0000      0.0000   308.15221   -15.38928
      0.5159      2.402596      2.2299      0.1727      0.0000      0.1727      0.0000      0.0000      0.0000      0.1727      0.0000      0.0000      0.0000   374.04845    -7.10016
      0.5199      2.402758      1.8397      0.5631      0.0000      0.5631      0.0000      0.0000      0.0000      0.5631      0.0000      0.0000      0.0000   308.59020    18.91039
      0.5239      2.402588      2.2638      0.1388      0.0000      0.1388      0.0000      0.0000      0.0000      0.1388      0.0000      0.0000      0.0000   379.72754    10.94899
      0.5279      2.402766      1.7944      0.6084      0.0000      0.6084      0.0000      0.0000      0.0000      0.6084      0.0000      0.0000      0.0000   300.99280   -16.10009
      0.5319      2.402580      2.2720      0.1306      0.0000      0.1306      0.0000      0.0000      0.0000      0.1306      0.0000      0.0000      0.0000   381.09868    -5.79118
      0.5359      2.402774      1.8001      0.6027      0.0000      0.6027      0.0000      0.0000      0.0000      0.6027      0.0000      0.0000      0.0000   301.94570    19.43325
      0.5399      2.402573      2.3018      0.1008      0.0000      0.1008      0.0000      0.0000      0.0000      0.1008      0.0000      0.0000      0.0000   386.09576     9.75971
      0.5439      2.402781      1.7564      0.6464      0.0000      0.6464      0.0000      0.0000      0.0000      0.6464      0.0000      0.0000      0.0000   294.61618   -16.71543
      0.5479      2.402566      2.3092      0.0933      0.0000      0.0933      0.0000      0.0000      0.0000      0.0933      0.0000      0.0000      0.0000   387.34830    -4.44942
      0.5519      2.402787      1.7654      0.6374      0.0000      0.6374      0.0000      0.0000      0.0000      0.6374      0.0000      0.0000      0.0000   296.12807    19.87440
      0.5559      2.402560      2.3345      0.0680      0.0000      0.0680      0.0000      0.0000      0.0000      0.0680      0.0000      0.0000      0.0000   391.59104     8.52494
      0.5599      2.402794      1.7238      0.6790      0.0000      0.6790      0.0000      0.0000      0.0000      0.6790      0.0000      0.0000      0.0000   289.14876   -17.23122
