# energy [kcal/mol] of ethane
#  conf       e_pot  e_nonbond   e_bonded  e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   4200  3.82580e+01  0.000e+00  3.826e+01  0.000e+00  0.000e+00  0.000e+00  1.431e+01  2.255e+01  1.393e+00  0.000e+00
   4225  3.52477e+01  0.000e+00  3.525e+01  0.000e+00  0.000e+00  0.000e+00  1.447e+01  2.001e+01  7.678e-01  0.000e+00
   4250  3.44179e+01  0.000e+00  3.442e+01  0.000e+00  0.000e+00  0.000e+00  1.326e+01  2.019e+01  9.777e-01  0.000e+00
   4275  6.46189e+01  0.000e+00  6.462e+01  0.000e+00  0.000e+00  0.000e+00  3.095e+01  3.197e+01  1.695e+00  0.000e+00
   4300  7.32874e+01  0.000e+00  7.329e+01  0.000e+00  0.000e+00  0.000e+00  3.367e+01  3.821e+01  1.403e+00  0.000e+00
   4325  3.75058e+01  0.000e+00  3.751e+01  0.000e+00  0.000e+00  0.000e+00  1.032e+01  2.583e+01  1.353e+00  0.000e+00
   4350  4.31126e+01  0.000e+00  4.311e+01  0.000e+00  0.000e+00  0.000e+00  1.550e+01  2.595e+01  1.666e+00  0.000e+00
   4375  2.85838e+01  0.000e+00  2.858e+01  0.000e+00  0.000e+00  0.000e+00  5.342e+00  2.185e+01  1.396e+00  0.000e+00
   4400  5.69259e+01  0.000e+00  5.693e+01  0.000e+00  0.000e+00  0.000e+00  2.037e+01  3.562e+01  9.406e-01  0.000e+00
   4425  3.96664e+01  0.000e+00  3.967e+01  0.000e+00  0.000e+00  0.000e+00  1.159e+01  2.749e+01  5.870e-01  0.000e+00
   4450  5.30638e+01  0.000e+00  5.306e+01  0.000e+00  0.000e+00  0.000e+00  1.448e+01  3.737e+01  1.209e+00  0.000e+00
   4475  3.51244e+01  0.000e+00  3.512e+01  0.000e+00  0.000e+00  0.000e+00  5.260e+00  2.842e+01  1.444e+00  0.000e+00
   4500  5.25216e+01  0.000e+00  5.252e+01  0.000e+00  0.000e+00  0.000e+00  2.321e+01  2.798e+01  1.333e+00  0.000e+00
   4525  4.35027e+01  0.000e+00  4.350e+01  0.000e+00  0.000e+00  0.000e+00  6.293e+00  3.579e+01  1.420e+00  0.000e+00
